program_abbr,catalog_program_id,requirement_id,requirement_type,label,year,semester_index,semester_label,option_min_count,option_index,course_code,numeric_code,course_title,metu_credit,contact_hours,lab_hours,ects,source_url,review_status
PETE,566,REQ-0037,required_course,GEOE 410,3,6,Sixth Semester,1,1,GEOE 410,5640410,PETROLEUM GEOLOGY,3,2,2,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0038,required_course,PETE 322,3,6,Sixth Semester,1,1,PETE 322,5660322,DRILLING ENGINEERING II,3,3,0,6.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0039,required_course,PETE 332,3,6,Sixth Semester,1,1,PETE 332,5660332,PETROLEUM PRODUCTION ENGINEERING II,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0040,required_course,PETE 344,3,6,Sixth Semester,1,1,PETE 344,5660344,PETROLEUM RESERVOIR ENGINEERING II,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0041,required_course,PETE 352,3,6,Sixth Semester,1,1,PETE 352,5660352,WELL LOGGING,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0042,course_choice,Any 1 of the following set ..,3,6,Sixth Semester,1,1,TURK 106,6420106,TURKISH II,0,4,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0042,course_choice,Any 1 of the following set ..,3,6,Sixth Semester,1,2,TURK 202,6420202,INTERMEDIATE TURKISH I,0,2,0,3.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0042,course_choice,Any 1 of the following set ..,3,6,Sixth Semester,1,3,TURK 304,6420304,TURKISH II,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0043,summer_practice,PETE 400,4,7,Seventh Semester,1,1,PETE 400,5660400,SUMMER PRACTICE II,0,0,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0044,required_course,PETE 411,4,7,Seventh Semester,1,1,PETE 411,5660411,PETROLEUM PROPERTY VALUATION,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0045,required_course,PETE 417,4,7,Seventh Semester,1,1,PETE 417,5660417,PETROLEUM ENGINEERING DESIGN I,2,2,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0046,required_course,PETE 461,4,7,Seventh Semester,1,1,PETE 461,5660461,NATURAL GAS ENGINEERING,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0047,technical_elective_pool,TECHNICAL ELECTIVE,4,7,Seventh Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0048,technical_elective_pool,TECHNICAL ELECTIVE,4,7,Seventh Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0049,nontechnical_elective_pool,NONTECHNICAL ELECTIVE,4,7,Seventh Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0050,required_course,PETE 418,4,8,Eighth Semester,1,1,PETE 418,5660418,PETROLEUM ENGINEERING DESIGN II,3,1,4,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0051,free_elective_pool,FREE ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0052,technical_elective_pool,TECHNICAL ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0053,technical_elective_pool,TECHNICAL ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
PETE,566,REQ-0054,technical_elective_pool,TECHNICAL ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=566,scraped
