id,course_code,course_number,course_name,sources,curriculum_programs,requirement_types,scrape_status,found_semester
2360151,MATH 151,151,CALCULUS I,prerequisite_closure,,,not_found_in_searched_offerings,
2360152,MATH 152,152,CALCULUS II,prerequisite_closure,,,not_found_in_searched_offerings,
2360156,MATH 156,156,CALCULUS II (ACCELERATED),prerequisite_closure,,,not_found_in_searched_offerings,
2360219,MATH 219,219,INTRODUCTION TO DIFFERENTIAL EQUATIONS,curriculum;prerequisite_closure,CHE,required_course,scraped,20252
2360257,MATH 257,257,MATHEMATICS OF CHEMISTRY,prerequisite_closure,,,not_found_in_searched_offerings,
5690105,ME 105,105,COMPUTER AIDED ENGINEERING GRAPHICS,curriculum,CHE,required_course,scraped,20252
5700230,METE 230,230,FUNDAMENTALS OF MATERIALS SCIENCE AND ENGINEERING,curriculum,CHE,required_course,scraped,20252
8770101,OHS 101,101,OCCUPATIONAL HEALTH AND SAFETY-I,curriculum;prerequisite_closure,CHE,required_course,scraped,20252
8770301,OHS 301,301,OCCUPATIONAL HEALTH AND SAFETY - II,curriculum;prerequisite_closure,CHE,required_course,scraped,20252
2300105,PHYS 105,105,GENERAL PHYSICS I,curriculum;prerequisite_closure,CHE,required_course,scraped,20251
2300106,PHYS 106,106,GENERAL PHYSICS II,curriculum,CHE,required_course,scraped,20252
2300111,PHYS 111,111,PHYSICS I (MECHANICS),prerequisite_closure,,,scraped,20251
6420105,TURK 105,105,TURKISH I,curriculum;prerequisite_closure,CHE,course_choice,scraped,20251
6420106,TURK 106,106,TURKISH II,curriculum,CHE,course_choice,scraped,20252
6420201,TURK 201,201,ELEMENTARY TURKISH I,curriculum;prerequisite_closure,CHE,course_choice,scraped,20252
6420202,TURK 202,202,INTERMEDIATE TURKISH I,curriculum,CHE,course_choice,scraped,20252
6420303,TURK 303,303,TURKISH I,curriculum;prerequisite_closure,CHE,course_choice,scraped,20252
6420304,TURK 304,304,TURKISH II,curriculum,CHE,course_choice,scraped,20252
